Response Id,Where did you attend SEO Scholars?,High School Graduation Year (Class),Group,Race/Ethnicity,Not listed (Race/Ethnicity ),Gender Identity:,Not listed (Gender Identity),What do you like most about SEO?,What do you dislike most about SEO?,I enjoy coming to SEO most of the time.,I try to do my best in my SEO courses.,My instructors’ expectations make me want to do my best.,What I learn in class helps me outside of SEO.,I take pride in my SEO work.,I am getting a high-quality education through SEO.,My classmates at SEO are supportive of me.,I am comfortable seeking assistance from my classmates at SEO.,I feel connected to my peers at SEO.,How would you rate the communication and support provided by SEO staff and instructors?,Did SEO meet your expectations in terms of content and quality?,Have you noticed any improvements in your academic performance since participating in SEO?,I would recommend SEO Scholars to a friend.,Why or why not?,Because your instructors ask or tell you to?,Even when your instructor doesn’t ask or tell you to?,Most students at SEO want to do well in class.,I really feel like part of the SEO community.,I can usually be myself around other students at SEO.,Most students at SEO are friendly to me.,Most adults at SEO treat students with respect.,Discipline at SEO is fair.,"Adults at SEO respect people from different backgrounds (e.g. people of different races, ethnicities, and genders).","If given the option, I believe that Weekday programming should:",Brightspace,Desmos,Hypothesis,Nearpod,What would make your experience on the platforms above better? Please explain below.,Navigating in and out of your Math courses to access ELA content,Navigating in and out of your ELA courses to access Math content,Process of submitting your Math assignments,Process of submitting your ELA assignments,Accessing your grades and instructor feedback on your work,"Since using Brightspace, what tools on the platform have you used so far:",Which tools did you find the most helpful on Brightspace this semester:,What would help make your experience on Brightspace better? Please explain below.,"Out of the following options, what motivates you most to learn?",How much time do you spend every day on school homework?,How much time do you spend every day on SEO assignments?,Check all the statements below regarding SEO assignments that apply to you:,How often do you experience situations or challenges that make it difficult to learn at home?,"If you want to share any more information on the challenges you're experiencing in your learning environment at home, please do so here.",How would you evaluate your overall academic experience with your instructors this semester?,My instructors have fair rules for the class and are extremely impartial.,My instructors ask each one of us whether we have understood what they taught and help us in case we have doubts.,Did your instructors at SEO encourage you to perform better?,Did your instructors guide you in setting personal targets and developing strategies to achieve that target?,"After each assignment, did your instructor help you in understanding ways to improve your work?",Try to be fair?,Are willing to give extra help on work if you need it?,"Are not just satisfied if you pass, they care if you’re really learning?",Believe that you can get a good grade if you try?,Connect what you’re learning in class with your life outside of SEO?,Make an effort to understand what your life is like outside of SEO?,The work that I do for my math classes is challenging and pushes me to learn new concepts and skills.,I look forward to my math class and this makes me happy that I joined SEO.,What I learned in this course is valuable to me.,I knew how to find math resources to help support my progress in this class.,"When asked to work with my classmates on a math problem, I contributed to conversations and shared my ideas.",I found it helpful to work with my classmates on math problems.,What is one big mathematical idea that you learned in this class?,"What activity, topic, or lesson was the most engaging or memorable for you in this class?","What activity, topic, or lesson felt the most confusing or difficult for you in this class?",My instructors made the material accessible for my needs as a learner.,The instructors explained concepts clearly and increased my level of understanding of the course material.,The questions my instructors asked challenged me to think more deeply and/or more critically.,My instructors valued and encouraged my engagement in the classroom.,I received feedback on my work that was helpful and timely.,"I feel seen, appreciated, and valued by my instructors.",I know my instructors believe in my ability to be academically successful.,I can tell that my Math instructor(s) understand the subjects that they are teaching.,The work that I do for my ELA classes is challenging and pushes me to learn new concepts and skills.,I look forward to my ELA class and this makes me happy that I joined SEO.,What I learned in this course is valuable to me.,I knew how to find ELA resources to help support my progress in this class.,"What activity, topic, or lesson was the most engaging or memorable for you in this class?","What activity, topic, or lesson felt the most confusing or difficult for you in this class?",My instructors made the material accessible for my needs as a learner.,The instructors explained concepts clearly and increased my level of understanding of the course material.,The questions my instructors asked challenged me to think more deeply and/or more critically.,My instructors valued and encouraged my engagement in the classroom.,I received feedback on my work that was helpful and timely.,"I feel seen, appreciated, and valued by my instructors.",I know my instructors believe in my ability to be academically successful.,I can tell that my ELA instructor(s) understand the subjects that they are teaching.,"This semester, how would you rate your Advisory/IE class experience at SEO?","What could we do to make the Advisory/IE curriculum at SEO more relevant, helpful and/or meaningful to you?","What would you change about the curriculum or instruction in Advisory/IE class that would improve your experience and success in your high school courses, personal life, and current and future academic pursuits?",How would you rate your opening circle experience in your most recent semester?,Please share the opening circle topics you enjoyed the most.,How would you rate your academic or college advising experience in your most recent semester?,I felt supported and known by my Program Manager/Student Advisor.,I felt comfortable going to my Program Manager/Student Advisor if I had a question or problem.,My Program Manager/Student Advisor was engaging and well-prepared during the Opening Circle.,The Program Manager/Student Advisor Hour sessions were useful to me.,My Program Manager/Student Advisor did a good job building community with me and my SEO peers.,I feel like I had the right amount of 1-on-1 advising meetings with my Program Manager/Student Advisor.,"Are there any specific practices or tools that you learned at SEO that have helped you in your high school and if so, what are they?",Is there anything else you would like to tell us about your SEO experience? Please provide any comments you’d like to share below.
16744,Site B,Class of 2017 (CO17),F,Latinx,,Man,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,My classes challenge me to think critically","SEO is not getting me ready for college or my career,SEO does not provide me with enough opportunities to build community with my peers.",Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Excellent,Satisfied,I have experienced noticeable improvements in my academic performance.,,,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Be fully online,Moderately Easy,Moderately Easy,N/A,N/A,,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,"Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course",Badges and awards for course completion,,"Goal setting - When I set clear, achievable objectives",<2 Hours,1 hour,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.",Rarely,,Satisfied,Agree,Agree,Always,Always,Always,Always,Always,Always,Always,Rarely,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,One math take away is the radians and pi how the circle is what connects almost everything,The measuring of the Brooklyn tower,The last few lessons abt triangles in the circle,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,getting to choose our op ed topic,Finding evidence,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,I wouldn’t change anything. I believe the topics that we spoke about were meaningful and got to me.,I wouldn’t change anything aside from like a topic switch,Excellent,I enjoyed the mixtape one where we had to look into songs that had deep meaning to me,Good,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,N/A,N/A
16743,Site B,Class of 2017 (CO17),G,Latinx,,Woman,,"I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,SEO is getting me ready for college or my career",My classes don't do enough to challenge me to think critically,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Excellent,Satisfied,I have seen slight improvements in my academic performance.,,,Always,Sometimes,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Be fully online,Very Easy,Very Easy,N/A,N/A,,Moderately Easy,Moderately Easy,Very Easy,Very Easy,Very Easy,"Checked due dates on the calendar tool,Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course",Due date reminders on Brightspace,If there was a way so that when going back to the content it doesn’t send you back to point one that would be helpful. (Apologies if that doesn’t make sense).,Intrinsic motivation - When I have genuine interest in the topic,2-3 Hours,1 hour,"I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Rarely,,Very Satisfied,Strongly Agree,Agree,Always,Sometimes,Sometimes,Always,Sometimes,Sometimes,Always,Always,Always,Agree,Agree,Agree,Agree,Agree,Agree,I learned the different types of right triangles and how I can utilize the information based on the angles to solve problems.,Using SOH CAH TOA was always fun and my class was really lively and into that specific topic.,Learning about radians and the unit circle was most difficult for me because it was less so basic math and more of a concept that you needed to understand.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,I enjoyed finding our own sources because I think research can be fun.,Integrating quotes and creating good topic sentences and hooks was difficult for me.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Fair,"At some point it felt like we were having the same conversation everyday about oppression and while I do think it is important to discuss, there came a time when the topic felt completely exhausted and no one cared about. So maybe less focus on one topic.","Perhaps we could use advisory time to get to know our classmates a bit better. It could be a time to bond or do activities where people simply get to talk and learn about each other. Like their best memories, if they have siblings, etc. If we got to write min auto biographies that would be really fun for example.",Good,I most enjoyed doing the elevator pitch in opening circle because it made me think a lot more seriously about what career I want to explore.,Good,Agree,Agree,Strongly Agree,Agree,Agree,Agree,I liked how D would make one person from every pair share out because it helped me get out of me comfort zone.,
16742,Site B,Class of 2017 (CO17),A,Latinx,,Man,,SEO is getting me ready for college or my career,I don't feel adequately supported by SEO staff.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,Satisfied,I have seen slight improvements in my academic performance.,,,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Be fully online,Very Easy,Very Easy,N/A,Very Easy,Tell scholars to put it as a book mark,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,Moderately Easy,"Adjusted my personal notification settings,Checked due dates on the calendar tool,Downloaded the Brightspace Pulse App on my phone,Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course","Email notifications from Brightspace,Due date reminders on Brightspace,Badges and awards for course completion",N/A,"Goal setting - When I set clear, achievable objectives",>5 Hours,3-4 Hours,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I find SEO scholars' assignments difficult and challenging to complete.,I am overwhelmed by the amount of assignments in the program.,I usually find it difficult to complete assignments for the program because of extracurricular commitments.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Rarely,Noisey sounds and cnstantly having to worry about if my siblings are touching my stuff,Satisfied,Agree,Agree,Always,Always,Always,Always,Always,Always,Always,Always,Always,Agree,Agree,Agree,Agree,Agree,Agree,The unit circle,Speed networking,The unit circle,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Got it,Drafting narrative,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Fair,Make it less engaging like circling up,N/A,Good,Networking,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Networking and how to start,Dont call it a comeback
16741,Site B,Class of 2018 (CO18),J,Black or African American,,Woman,,"I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,My classes challenge me to think critically","SEO does not do enough to inspire me to be a good student,SEO is not getting me ready for college or my career",Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,Satisfied,I have seen slight improvements in my academic performance.,Strongly Agree,It's a very good program to network from and gain adult experiences from.,Always,Rarely,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Remain in-person,Moderately Easy,Moderately Easy,N/A,N/A,"All of the home 


base features in the Class of 2018 Hub could be more accessible.",Very Easy,Very Easy,Very Easy,Moderately Easy,Very Easy,"Checked due dates on the calendar tool,Downloaded the Brightspace Pulse App on my phone,Accessed my grades and instructor feedback on assignments","Course announcements,Due date reminders on Brightspace",More speed when it comes to loading,Social connections - When I have positive peer and teacher relationships,2-3 Hours,<2 Hours,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Sometimes,,Very Satisfied,Strongly Agree,Strongly Agree,Always,Sometimes,Sometimes,Always,Always,Sometimes,Always,Sometimes,Sometimes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"One big mathematical idea that i learned in my math class was the difference between linear sequences, quadratic sequences, and exponential sequences.",Jeopardy,Learning about profit and revenue,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Our warm-ups, specifically when we were in a circle",Trying to find the themes of a story,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,More time and less confusing projects,Learning about how identity plays into the workforce.,Excellent,Superpowers,Good,Strongly Agree,Agree,Strongly Agree,N/A,Strongly Agree,Disagree,Being empathetic and not putting too much pressure on myself,
16740,Site B,Class of 2017 (CO17),D,"Black or African American,Latinx",,Woman,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,My classes challenge me to think critically,SEO is getting me ready for college or my career",Students and staff don't treat each other with enough respect and fairness,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Excellent,Satisfied,My academic performance has significantly improved.,,,Always,Sometimes,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,"Be fully online,A hybrid of both in-person and online",Very Easy,Very Easy,N/A,Very Easy,,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,"Adjusted my personal notification settings,Checked due dates on the calendar tool,Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course","Course announcements,Email notifications from Brightspace,Due date reminders on Brightspace,Badges and awards for course completion",,Real-life relevance - When lessons incorporate real-world applications and examples,<2 Hours,<2 Hours,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I find SEO scholars' assignments difficult and challenging to complete.,I usually find it difficult to complete assignments for the program because of extracurricular commitments.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Sometimes,"I live in a shelter with 3 family members. The three of us live in one room so we lack privacy and space. This makes it challenging for me to perform academically well in SEO and school work. Especially during virtual classes because I lack the space to meet most of SEO’s expectations (keeping my camera on most of the time, being able to unmute when asked, etc).",Very Satisfied,Strongly Agree,Strongly Agree,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,"I learned a lot about how to find angles, it’s side, and what’s behind tanging, sine, and cosine.",Solving trigonometric equations.,Beyond the Right Triangle,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Reading Op-Eds,Writing my own Op-Ed,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,More associated with students’ identity and its connection towards current issues. Presenting ways in which we can protect ourselves/fight back/solve these current issues that jeopardizes our archives due to our identity.,I guess I would give students content on examples of current issues that harm your identity in case some weren’t aware of these.,Excellent,Networking. Speed dating activity where we were able to meet other scholars and build relationships with them.,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,N/A,Strongly Agree,Strongly Agree,Time management and receiving journals. This helped me organize my time and prioritize some things over others.; that way I could target my assignments and complete them on time.,"One good thing about my experience with SEO is that SEO really helped me come out of my shell, be myself around others, have fun, and learn valuable lesson for my life. One downside about my SEO experience is that it takes most pf my time and it has been challenging to keep up with schoolwork and SEO at the same time. It is also challenging for my to participate in internships offered and volunteering since I have to prioritize SEO and school."
16739,Site B,Class of 2017 (CO17),B,Asian or Pacific Islander,,Man,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,My classes challenge me to think critically,SEO is getting me ready for college or my career",SEO does not provide me with enough opportunities to build community with my peers.,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Fair,Satisfied,I have seen slight improvements in my academic performance.,,,Always,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Be fully online,Very Easy,Very Easy,Very Easy,Very Easy,Out them all linked to brightspace,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,"Adjusted my personal notification settings,Checked due dates on the calendar tool,Downloaded the Brightspace Pulse App on my phone,Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course","Course announcements,Email notifications from Brightspace,Due date reminders on Brightspace,Badges and awards for course completion",Putting our instructor email,Real-life relevance - When lessons incorporate real-world applications and examples,2-3 Hours,1 hour,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I believe that the expectations of SEO High Scholars are manageable and reasonable (weekday time commitment, Saturday time commitment, workload, committee participation - eg. student government or curriculum corps, etc.)",Sometimes,,Satisfied,Agree,Agree,Sometimes,Rarely,Rarely,Always,Sometimes,Always,Always,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,To speaks when you need help,When we do different activities together,When we talk about our values and what is important to us,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Writing the essay and knowing our self,Probally figuring out the transition,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,More as an outside a activity as a class,To have more activity then work,Good,When we all did the networking with each other,Good,Agree,Agree,Agree,Agree,Agree,Agree,To socialize together and meet newer people,
16737,Site B,Class of 2018 (CO18),A,Asian or Pacific Islander,,Woman,,SEO is getting me ready for college or my career,"I don't have enough supportive instructors who care about me and help me,I don't feel adequately supported by SEO staff.,SEO is not getting me ready for college or my career",Disagree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Poor,Dissatisfied,I have not noticed any significant changes in my academic performance.,Agree,Cause they help you get ready for college and they can help with certain stuff.,Always,Sometimes,Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,Be fully online,Moderately Easy,Moderately Easy,N/A,N/A,They need to update the stuff in the hub (for bright space) more because sometimes I can't find the things I'm looking for and when I went to fill out the lunch form on the days that are open it said the forms close and I can't get lunch.,Moderately Easy,Moderately Easy,Moderately Difficult,Very Easy,Moderately Easy,"Accessed my grades and instructor feedback on assignments,Accessed my instructor's narrative feedback once I complete the course",Email notifications from Brightspace,I would like it to be easier to submit math homework because we have to submit it through a pdf so I have to take a picture than upload it than download it than attach it which can take longer than expected.,Intrinsic motivation - When I have genuine interest in the topic,>5 Hours,2-3 Hours,"I am overwhelmed by the amount of assignments in the program.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.",Always,Right now I don't have wifi and it will be like that for a bit. Also my sibling family member can get loud sometimes which distract me and make me lose my focus.,Satisfied,Agree,Strongly Agree,Sometimes,Rarely,Sometimes,Always,Sometimes,Rarely,Always,Sometimes,Rarely,Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,One big mathematical idea that I learned in this class is to make sure to double-check our work because one little thing can throw a whole problem off.,I really liked learning quadratics because it was like a refresher =.,I didn't like the cube lesson because I don't know how it is suppose to be helpful because I don't think I will ever use lesson again in my life.,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Disagree,One activity I remember the most is that in order to make it easier to find the theme of some stuff you should create a topic list than expand on it to create a theme.,One thing I was confused are the story and what is going on because sometimes it is written in a weird way and its hard to understand so many they can do a mini summary.,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Excellent,Nothing I really like Kat and she made class very interesting and fun.,I would like it to be more about highschool and how to get through certain things. I would also like to do more projects that relate to highschool.,Fair,I really enjoyed when talked about trips and stuff.,Poor,Disagree,Disagree,N/A,N/A,Disagree,Strongly Disagree,I'm not quite sure.,I am really sorry about being late or absent without texting you. I really like SEO and would like to continue with the program it just that I live kinda far from SEO and it hard for me to get from one play to another on time and also due to the lack of sleep I get randomly sick a lot which is why I'm absent. I really everything SEO has done to me please let me continue SEO.
16736,Site B,Class of 2018 (CO18),I,Latinx,,Man,,SEO inspires me to do my best,SEO does not provide me with enough opportunities to build community with my peers.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Very Satisfied,My academic performance has significantly improved.,Strongly Agree,Seo is a great program,Rarely,Always,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Remain in-person,Very Easy,Very Easy,Very Easy,Very Easy,It’s good,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Adjusted my personal notification settings,Course announcements,Nothing,Social connections - When I have positive peer and teacher relationships,3-4 Hours,<2 Hours,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,Rarely,Nah,Satisfied,Strongly Agree,Strongly Agree,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Agree,Agree,Agree,Agree,Agree,Agree,Working better with people,The presentation were good,Focus tasks,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Games that we played,Nothing,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Excellent,The conversation that we had,Nothing,Excellent,The activity’s that we would do,Excellent,Agree,Agree,Agree,N/A,Agree,Agree,Conversation skills,I like week 5
16735,Site B,Class of 2017 (CO17),H,Black or African American,,Woman,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,My classes challenge me to think critically,SEO is getting me ready for college or my career",Students and staff don't treat each other with enough respect and fairness,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Good,Satisfied,I have experienced noticeable improvements in my academic performance.,,,Always,Always,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,A hybrid of both in-person and online,Very Easy,Very Easy,N/A,Moderately Easy,,Very Easy,Very Easy,Very Easy,Very Easy,Moderately Easy,"Accessed the scholar tech support link,Downloaded the Brightspace Pulse App on my phone,Accessed my grades and instructor feedback on assignments","Course announcements,Email notifications from Brightspace,Due date reminders on Brightspace,Badges and awards for course completion",,"Goal setting - When I set clear, achievable objectives",2-3 Hours,1 hour,"I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.",Rarely,,Satisfied,Agree,Agree,Always,Sometimes,Rarely,Always,Always,Always,Always,Sometimes,Sometimes,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Fair,,,,,Good,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,,
16733,Site A,Class of 2018 (CO18),D,"White,Multiracial",,Woman,,"My classes challenge me to think critically,SEO is getting me ready for college or my career","I don't have enough supportive instructors who care about me and help me,My classes don't do enough to challenge me to think critically,SEO does not provide me with enough opportunities to build community with my peers.",Agree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Poor,Dissatisfied,I have not noticed any significant changes in my academic performance.,Agree,,Always,Always,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,,Moderately Easy,Very Easy,Moderately Easy,Very Easy,I believe                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          we should switch to canvas,Moderately Easy,Moderately Easy,Moderately Difficult,Moderately Difficult,Very Difficult,"Checked due dates on the calendar tool,Downloaded the Brightspace Pulse App on my phone",Due date reminders on Brightspace,Switching to canvas or making it easier to get to the assignments for the day,"Goal setting - When I set clear, achievable objectives",>5 Hours,2-3 Hours,"I am overwhelmed by the amount of assignments in the program.,I usually find it difficult to complete assignments for the program because of extracurricular commitments.,I usually find it difficult to complete assignments for the program because of the amount of work I have to complete for my high school classes.",Sometimes,,Satisfied,Strongly Agree,Agree,Always,Rarely,Sometimes,Always,Sometimes,Sometimes,Sometimes,Rarely,Always,Disagree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,i already knew everything because i finished math 3 this past year,they were all about the same,none,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Disagree,Disagree,Strongly Agree,blookets,none,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Fair,make the courses about college,make it shorter,Fair,blookets,Poor,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,,
16731,Site A,Class of 2018 (CO18),B,Latinx,,Man,,"SEO inspires me to do my best,I have supportive instructors who care about me and help me,Students and staff treat each other with respect and fairness,SEO is getting me ready for college or my career",My classes don't do enough to challenge me to think critically,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Excellent,Very Satisfied,I have experienced noticeable improvements in my academic performance.,Strongly Agree,It seems like a great opportunity to achieve something great and all you have to do is participate in it like a normal class.,Always,Always,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,,Moderately Easy,Very Easy,Moderately Easy,Very Easy,,Very Easy,Very Easy,Very Easy,Very Easy,Moderately Easy,Accessed my instructor's narrative feedback once I complete the course,Course announcements,,"Feedback - When I get timely, constructive feedback",<2 Hours,<2 Hours,"I find the assignments from SEO Scholars to be meaningful.,I find the homework and assignments from SEO Scholars to be relevant and well-connected to my high school coursework.",Rarely,,Very Satisfied,Strongly Agree,Strongly Agree,Always,Sometimes,Always,Always,Always,Always,Always,Always,Always,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,,Math class and ELA class was when I was the most interactive,,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,,,Good,,Good,Agree,Agree,Agree,Agree,Agree,Agree,,
